ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12792754,JF355237,8/13/2022 1:30,046XX S CALUMET AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,215,2,3,38,7,1179211,1874428,2022,1/3/2023 15:46,41.81072018,-87.61818868,"(41.810720178, -87.618188676)"
12789939,JF351874,8/10/2022 0:00,077XX S JEFFERY BLVD,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,414,4,8,43,08B,1190878,1854084,2022,1/3/2023 15:46,41.75462039,-87.57605314,"(41.754620386, -87.576053139)"
12788778,JF350628,8/9/2022 9:00,033XX W 13TH ST,890,THEFT,FROM BUILDING,LIBRARY,FALSE,FALSE,1021,10,24,29,6,1154098,1893840,2022,1/3/2023 15:46,41.86452563,-87.70978419,"(41.864525633, -87.709784193)"
12793692,JF356436,8/12/2022 23:30,038XX W 69TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,833,8,13,65,14,1151869,1858239,2022,1/3/2023 15:46,41.7668757,-87.71890136,"(41.766875699, -87.718901363)"
12798696,JF362135,8/18/2022 21:15,020XX W BERWYN AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2012,20,40,4,6,1161810,1935190,2022,1/3/2023 15:46,41.97783564,-87.68031758,"(41.977835641, -87.680317577)"
12792926,JF355494,8/12/2022 17:00,073XX N GREENVIEW AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2423,24,49,1,6,1165021,1948902,2022,1/3/2023 15:46,42.01539393,-87.66811745,"(42.015393931, -87.668117448)"
12794623,JF357276,8/15/2022 0:00,048XX W ROSCOE ST,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,1634,16,31,15,08B,1143546,1922168,2022,1/3/2023 15:46,41.9424646,-87.74781107,"(41.942464596, -87.747811074)"
12795548,JF357494,8/15/2022 9:00,079XX S INGLESIDE AVE,560,ASSAULT,SIMPLE,STREET,FALSE,TRUE,624,6,8,44,08A,1183939,1852562,2022,1/3/2023 15:46,41.75060865,-87.6015296,"(41.750608654, -87.601529598)"
12793013,JF355626,8/13/2022 18:15,080XX S CICERO AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,834,8,18,70,6,1145815,1850887,2022,1/3/2023 15:46,41.74681704,-87.74127748,"(41.746817035, -87.74127748)"
12799450,JF362846,8/18/2022 20:30,020XX W LE MOYNE ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1424,14,1,24,6,1162549,1909833,2022,1/3/2023 15:46,41.90823913,-87.67831249,"(41.908239128, -87.678312491)"
12791059,JF352415,8/10/2022 17:22,057XX N WINTHROP AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,2022,20,48,77,6,1167830,1938224,2022,1/3/2023 15:46,41.98603295,-87.65809121,"(41.986032951, -87.658091212)"
12800148,JF364091,8/20/2022 17:00,080XX S FAIRFIELD AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,835,8,18,70,6,1159443,1851176,2022,1/3/2023 15:46,41.74734193,-87.6913326,"(41.747341927, -87.691332599)"
12790380,JF352517,8/9/2022 16:00,027XX N PULASKI RD,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2524,25,31,22,6,1149258,1917739,2022,1/3/2023 15:46,41.93020206,-87.72693181,"(41.93020206, -87.726931811)"
12790334,JF352436,8/10/2022 21:00,088XX S BUFFALO AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,424,4,10,46,6,1199581,1846896,2022,1/3/2023 15:46,41.73468137,-87.54440149,"(41.73468137, -87.544401489)"
12792891,JF355420,8/13/2022 14:00,061XX N KENMORE AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,2433,24,48,77,6,1168126,1940989,2022,1/3/2023 15:46,41.99361376,-87.65692222,"(41.993613762, -87.656922219)"
12796489,JF359613,8/17/2022 2:00,039XX W OGDEN AVE,460,BATTERY,SIMPLE,GAS STATION,FALSE,FALSE,1013,10,22,29,08B,1150286,1889027,2022,1/3/2023 15:46,41.85139331,-87.72390352,"(41.851393305, -87.723903515)"
12788765,JF350565,8/9/2022 16:14,074XX S ASHLAND AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,735,7,17,67,08A,1166969,1855493,2022,1/3/2023 15:46,41.75903097,-87.66363196,"(41.759030974, -87.66363196)"
12796098,JF359198,8/16/2022 17:20,033XX W ROOSEVELT RD,560,ASSAULT,SIMPLE,RESTAURANT,TRUE,FALSE,1134,11,24,29,08A,1154087,1894508,2022,1/3/2023 15:46,41.86635892,-87.70980676,"(41.866358918, -87.709806763)"
12796957,JF360022,8/16/2022 0:22,106XX S AVENUE J,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,432,4,10,52,6,1202508,1835066,2022,1/3/2023 15:46,41.70214483,-87.53408086,"(41.702144829, -87.534080858)"
12797709,JF360971,8/18/2022 6:00,012XX N DEARBORN ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1824,18,2,8,6,1175705,1908745,2022,1/3/2023 15:46,41.90496776,-87.63001718,"(41.904967755, -87.630017177)"
12799239,JF362911,8/19/2022 17:45,072XX N SACRAMENTO AVE,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,2411,24,50,2,08B,1155157,1947672,2022,1/3/2023 15:46,42.01222338,-87.70444688,"(42.012223378, -87.704446877)"
12791248,JF353513,8/11/2022 23:36,059XX S SPAULDING AVE,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,822,8,23,66,08B,1155414,1864857,2022,1/3/2023 15:46,41.78496626,-87.70573036,"(41.784966263, -87.705730359)"
12795133,JF357447,7/28/2022 14:05,118XX S Avenue O,860,THEFT,RETAIL THEFT,DRUG STORE,FALSE,FALSE,433,4,10,55,6,1200937,1827157,2022,1/3/2023 15:46,41.68048166,-87.54009995,"(41.680481664, -87.540099953)"
12794339,JF348396,8/7/2022 19:00,021XX W NORTH AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1434,14,2,24,6,1161874,1910624,2022,1/3/2023 15:46,41.91042381,-87.68076999,"(41.910423808, -87.68076999)"
12799666,JF363393,8/20/2022 4:45,062XX S WESTERN AVE,031A,ROBBERY,ARMED - HANDGUN,BANK,FALSE,FALSE,825,8,16,66,3,1161442,1863268,2022,1/3/2023 15:46,41.78048297,-87.683673,"(41.780482965, -87.683672999)"
12794776,JF357662,8/15/2022 13:30,107XX S WABASH AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,513,5,9,49,6,1178481,1833692,2022,1/3/2023 15:46,41.6989526,-87.62210143,"(41.698952603, -87.622101432)"
12793487,JF356155,8/14/2022 0:00,017XX W 85TH ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,614,6,21,71,6,1166408,1848334,2022,1/3/2023 15:46,41.73939763,-87.66589153,"(41.739397628, -87.665891529)"
12798774,JF362313,8/19/2022 9:30,010XX W HUBBARD ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1214,12,27,24,6,1169290,1903248,2022,1/3/2023 15:46,41.89002555,-87.65374121,"(41.890025545, -87.653741206)"
12798111,JF361551,8/18/2022 8:00,003XX W ONTARIO ST,810,THEFT,OVER $500,RESIDENCE - GARAGE,FALSE,FALSE,1831,18,42,8,6,1174093,1904430,2022,1/3/2023 15:46,41.89316328,-87.63606731,"(41.893163281, -87.636067309)"
12799371,JF362228,8/18/2022 9:19,011XX N CLARK ST,860,THEFT,RETAIL THEFT,DRUG STORE,FALSE,FALSE,1824,18,2,8,6,1175324,1908199,2022,1/3/2023 15:46,41.90347807,-87.6314331,"(41.903478069, -87.631433102)"
12789985,JF351464,8/10/2022 9:10,035XX N SHEFFIELD AVE,820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,1924,19,44,6,6,1168976,1923757,2022,1/3/2023 15:46,41.94631018,-87.65429799,"(41.94631018, -87.654297987)"
12790101,JF352204,8/10/2022 22:00,023XX E 79TH ST,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,414,4,7,46,08A,1193033,1853042,2022,1/3/2023 15:46,41.75170873,-87.56818982,"(41.751708729, -87.568189818)"
12790864,JF352960,8/11/2022 15:15,056XX N RIDGE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,2013,20,48,77,04A,1166768,1937771,2022,1/3/2023 15:46,41.98481282,-87.66201025,"(41.984812816, -87.662010249)"
12792031,JF354526,8/12/2022 18:20,017XX N CICERO AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,2533,25,37,25,08A,1144128,1911290,2022,1/3/2023 15:46,41.91260336,-87.74594583,"(41.912603364, -87.745945827)"
12796022,JF358997,8/14/2022 1:30,011XX W 18TH ST,320,ROBBERY,STRONG ARM - NO WEAPON,STREET,FALSE,FALSE,1235,12,25,31,3,1168936,1891564,2022,1/3/2023 15:46,41.85797145,-87.65538016,"(41.857971446, -87.65538016)"
12795034,JF357930,8/15/2022 17:20,043XX N SHERIDAN RD,870,THEFT,POCKET-PICKING,CTA BUS,FALSE,FALSE,1915,19,46,3,6,1168824,1928870,2022,1/3/2023 15:46,41.96034375,-87.65470787,"(41.960343749, -87.654707869)"
12807954,JF372027,8/27/2022 4:08,022XX N LINCOLN AVE,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1812,18,43,7,08B,1171576,1915192,2022,1/3/2023 15:46,41.92275055,-87.64499406,"(41.922750548, -87.644994062)"
12809544,JF375258,8/29/2022 14:45,039XX S CALUMET AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,213,2,3,38,14,1179081,1878914,2022,1/3/2023 15:46,41.8230331,-87.61852862,"(41.823033098, -87.618528623)"
12809738,JF374660,8/26/2022 13:34,011XX S CLARK ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,123,1,4,32,6,1175696,1895352,2022,1/3/2023 15:46,41.86821682,-87.6304532,"(41.86821682, -87.6304532)"
12801189,JF364312,8/20/2022 15:00,008XX S BELL AVE,3970,INTIMIDATION,EXTORTION,RESIDENCE,FALSE,FALSE,1225,12,28,28,26,1161516,1896251,2022,1/3/2023 15:46,41.87099057,-87.68248565,"(41.870990566, -87.682485649)"
12804816,JF369421,8/25/2022 5:57,033XX N NEENAH AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1632,16,36,17,6,1132125,1921571,2022,1/3/2023 15:46,41.94103276,-87.78980312,"(41.941032762, -87.789803115)"
12801503,JF365550,8/22/2022 5:50,086XX S KARLOV AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,834,8,18,70,7,1150583,1847019,2022,1/3/2023 15:46,41.7361112,-87.72390643,"(41.736111204, -87.723906429)"
12809250,JF374764,8/29/2022 11:23,070XX S CHAPPEL AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,331,3,5,43,08A,1191097,1858637,2022,1/3/2023 15:46,41.7671089,-87.57510352,"(41.7671089, -87.575103515)"
12806215,JF371012,8/23/2022 12:00,055XX W JACKSON BLVD,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1522,15,29,25,08B,1139580,1898123,2022,1/3/2023 15:46,41.87655576,-87.76297581,"(41.876555756, -87.762975807)"
12810499,JF376212,5/28/2022 0:00,008XX E 81ST ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,631,6,8,44,6,1183447,1851478,2022,1/3/2023 15:46,41.74764551,-87.6033662,"(41.747645513, -87.603366198)"
12802675,JF366975,8/23/2022 0:01,016XX E 74TH ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,324,3,8,43,6,1188521,1856244,2022,1/3/2023 15:46,41.76060423,-87.58462181,"(41.760604227, -87.584621807)"
12803254,JF367605,8/23/2022 15:40,037XX S GILES AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,212,2,3,35,08B,1178874,1880320,2022,1/3/2023 15:46,41.826896,-87.61924515,"(41.826895996, -87.619245146)"
12802877,JF367040,8/23/2022 8:45,056XX N MOZART ST,560,ASSAULT,SIMPLE,SCHOOL - PUBLIC GROUNDS,TRUE,FALSE,2011,20,40,2,08A,1156333,1937407,2022,1/3/2023 15:46,41.984032,-87.70039899,"(41.984032004, -87.700398992)"
12804393,JF369057,8/23/2022 19:00,023XX N HARDING AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,2525,25,35,22,08A,1149660,1915272,2022,1/3/2023 15:46,41.92342458,-87.72551881,"(41.923424581, -87.725518811)"
12807697,JF372888,8/27/2022 19:16,014XX W TAYLOR ST,820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,1231,12,28,28,6,1166982,1895687,2022,1/3/2023 15:46,41.86932742,-87.66243424,"(41.869327423, -87.662434241)"
12806216,JF371108,8/26/2022 0:01,057XX N SHERIDAN RD,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,FALSE,FALSE,2022,20,48,77,14,1168592,1938386,2022,1/3/2023 15:46,41.98646096,-87.6552839,"(41.986460964, -87.655283903)"
12802799,JF367038,8/23/2022 8:00,004XX E 71ST ST,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,323,3,6,69,08A,1180310,1858039,2022,1/3/2023 15:46,41.76572207,-87.61466017,"(41.765722065, -87.614660173)"
12812318,JF378344,9/1/2022 0:25,006XX N MICHIGAN AVE,2022,NARCOTICS,POSSESS - COCAINE,STREET,TRUE,FALSE,1834,18,42,8,18,1177309,1904938,2022,1/3/2023 15:46,41.89448493,-87.62424085,"(41.894484934, -87.62424085)"
12803303,JF367597,8/23/2022 16:15,075XX S STONY ISLAND AVE,460,BATTERY,SIMPLE,CTA BUS,FALSE,FALSE,411,4,8,43,08B,1188116,1855487,2022,1/3/2023 15:46,41.75853661,-87.58613023,"(41.758536614, -87.586130225)"
12800929,JF364960,8/21/2022 13:25,076XX S STONY ISLAND AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,411,4,5,43,08A,1188134,1854823,2022,1/3/2023 15:46,41.75671411,-87.5860854,"(41.756714109, -87.586085395)"
12801364,JF365204,8/21/2022 18:46,120XX S STEWART AVE,460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,523,5,34,53,08B,1175793,1825093,2022,1/3/2023 15:46,41.67541613,-87.63219985,"(41.675416129, -87.632199846)"
12803988,JF368468,8/24/2022 11:11,066XX S HALSTED ST,880,THEFT,PURSE-SNATCHING,STREET,FALSE,FALSE,723,7,6,68,6,1172109,1860931,2022,1/3/2023 15:46,41.77384216,-87.64463456,"(41.773842159, -87.644634557)"
12812436,JF378428,9/1/2022 5:45,038XX W LAWRENCE AVE,880,THEFT,PURSE-SNATCHING,STREET,FALSE,FALSE,1712,17,35,14,6,1150106,1931625,2022,1/3/2023 15:46,41.96828981,-87.72345249,"(41.968289813, -87.723452492)"
12808527,JF373671,8/28/2022 10:00,035XX N CLARK ST,890,THEFT,FROM BUILDING,ATHLETIC CLUB,FALSE,FALSE,1924,19,44,6,6,1168604,1923694,2022,1/3/2023 15:46,41.94614538,-87.65566716,"(41.946145384, -87.655667162)"
12810016,JF375531,8/29/2022 22:30,109XX S RACINE AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,2234,22,34,75,08A,1170281,1832086,2022,1/3/2023 15:46,41.69472738,-87.65217247,"(41.694727383, -87.652172474)"
12812743,JF378637,9/1/2022 0:30,040XX S LAKE PARK AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,214,2,4,36,6,1183808,1878089,2022,1/3/2023 15:46,41.82066002,-87.60121313,"(41.820660016, -87.601213132)"
12809392,JF374972,8/29/2022 12:48,016XX E 50TH PL,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,222,2,5,39,6,1187995,1871840,2022,1/3/2023 15:46,41.80341343,-87.58605284,"(41.803413431, -87.586052837)"
12801607,JF365714,8/21/2022 11:00,050XX S EAST END AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,222,2,5,39,6,1188165,1871757,2022,1/3/2023 15:46,41.80318162,-87.58543202,"(41.803181616, -87.585432024)"
12811033,JF376880,8/30/2022 21:00,0000X E 50TH ST,1020,ARSON,BY FIRE,STREET,FALSE,FALSE,224,2,3,38,9,1177723,1871895,2022,1/3/2023 15:46,41.80380325,-87.62372318,"(41.803803248, -87.623723176)"
12808926,JF373477,8/27/2022 22:00,006XX W HUBBARD ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1214,12,27,24,6,1171727,1903303,2022,1/3/2023 15:46,41.89012316,-87.64478989,"(41.890123156, -87.644789891)"
12808255,JF373631,8/27/2022 18:00,023XX W ROSEMONT AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,2413,24,50,2,5,1159673,1941772,2022,1/3/2023 15:46,41.99594135,-87.68799399,"(41.995941348, -87.687993991)"
12804684,JF369234,8/24/2022 18:30,035XX W CERMAK RD,870,THEFT,POCKET-PICKING,SIDEWALK,FALSE,FALSE,1024,10,24,29,6,1152918,1889147,2022,1/3/2023 15:46,41.85167093,-87.71424021,"(41.851670934, -87.714240208)"
12810295,JF375990,8/22/2022 0:01,049XX N NATCHEZ AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1613,16,45,10,6,1132226,1932504,2022,1/3/2023 15:46,41.97103231,-87.78917674,"(41.971032309, -87.78917674)"
12807475,JF372650,8/27/2022 12:30,132XX S INDIANA AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,533,5,9,54,7,1179939,1817431,2022,1/3/2023 15:46,41.65429684,-87.61725776,"(41.654296841, -87.617257762)"
12804300,JF368996,8/24/2022 17:58,057XX S ROCKWELL ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,824,8,16,63,14,1160021,1866452,2022,1/3/2023 15:46,41.78924964,-87.68879516,"(41.789249641, -87.68879516)"
12804977,JF369568,8/19/2022 17:00,079XX S PRINCETON AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,623,6,17,44,6,1175665,1852270,2022,1/3/2023 15:46,41.74999649,-87.63185796,"(41.749996485, -87.631857956)"
12808222,JF373586,8/27/2022 19:15,016XX W 95TH ST,820,THEFT,$500 AND UNDER,DRUG STORE,FALSE,FALSE,2213,22,21,73,6,1166985,1841705,2022,1/3/2023 15:46,41.72119436,-87.66396637,"(41.721194359, -87.663966368)"
12808848,JF374240,8/29/2022 1:01,028XX E 87TH ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,423,4,10,46,04B,1196815,1847841,2022,1/3/2023 15:46,41.73734366,-87.55450335,"(41.737343656, -87.55450335)"
12804697,JF369254,8/23/2022 17:00,130XX S CHAMPLAIN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,533,5,9,54,14,1183203,1818931,2022,1/3/2023 15:46,41.65833804,-87.60526852,"(41.658338043, -87.605268523)"
12801536,JF365620,7/27/2022 19:00,037XX N HARLEM AVE,560,ASSAULT,SIMPLE,RESTAURANT,FALSE,FALSE,1632,16,38,17,08A,1127407,1923972,2022,1/3/2023 15:46,41.94770217,-87.80708973,"(41.947702172, -87.807089728)"
12243263,JD456923,12/11/2020 19:15,070XX N WESTERN AVE,610,BURGLARY,FORCIBLE ENTRY,BARBERSHOP,FALSE,FALSE,2411,24,50,2,5,1159045,1946546,2020,12/18/2020 15:51,42.00905433,-87.69017219,"(42.00905433, -87.690172193)"
12812300,JF378312,8/31/2022 23:35,121XX S HALSTED ST,031A,ROBBERY,ARMED - HANDGUN,STREET,FALSE,FALSE,524,5,34,53,3,1173184,1824439,2022,1/3/2023 15:46,41.67367931,-87.6417685,"(41.673679306, -87.641768497)"
12802497,JF366713,8/22/2022 21:53,039XX N CLARK ST,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1923,19,44,6,08A,1166959,1926397,2022,1/3/2023 15:46,41.95359806,-87.66163574,"(41.953598063, -87.661635744)"
12804203,JF368809,8/24/2022 15:15,026XX W ADDISON ST,560,ASSAULT,SIMPLE,RESTAURANT,FALSE,FALSE,1921,19,47,5,08A,1158287,1923822,2022,1/3/2023 15:46,41.94671419,-87.69358552,"(41.94671419, -87.693585521)"
12012798,JD189643,3/18/2020 15:20,030XX W 21ST PL,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1022,10,24,30,5,1156490,1889561,2020,3/25/2020 15:47,41.85273558,-87.70111882,"(41.85273558, -87.701118816)"
12803189,JF367667,7/23/2022 12:00,020XX N KENNETH AVE,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,2522,25,36,20,6,1146389,1913269,2022,1/3/2023 15:46,41.91799115,-87.7375889,"(41.917991147, -87.737588902)"
12812947,JF379048,8/31/2022 12:00,072XX S JEFFERY BLVD,810,THEFT,OVER $500,APARTMENT,FALSE,TRUE,333,3,5,43,6,1190801,1857201,2022,1/3/2023 15:46,41.76317556,-87.57623479,"(41.763175555, -87.576234786)"
12343475,JE202728,4/16/2021 20:45,056XX N RIDGE AVE,820,THEFT,$500 AND UNDER,OTHER (SPECIFY),FALSE,FALSE,2013,20,48,77,6,,,2021,4/23/2021 16:51,,,
12245122,JD458715,12/11/2020 18:00,019XX N LAWNDALE AVE,810,THEFT,OVER $500,RESIDENCE - GARAGE,FALSE,FALSE,2535,25,26,22,6,,,2020,12/18/2020 15:51,,,
12602803,JF125633,10/21/2021 11:00,083XX S STONY ISLAND AVE,500E,OTHER OFFENSE,EAVESDROPPING,OTHER (SPECIFY),FALSE,FALSE,412,4,8,45,26,1188260,1849805,2021,2/27/2022 15:46,41.74294124,-87.58578341,"(41.74294124, -87.585783412)"
12565821,JE475344,12/11/2021 20:00,077XX S MAY ST,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,FALSE,TRUE,612,6,17,71,17,1169996,1853419,2021,9/27/2022 16:46,41.75327445,-87.6525983,"(41.753274445, -87.652598299)"
12222985,JD433414,11/16/2020 20:11,032XX W WASHINGTON BLVD,1544,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,RESIDENCE,FALSE,TRUE,1123,11,28,27,17,1154712,1900497,2020,12/18/2020 15:48,41.88278088,-87.70735197,"(41.882780879, -87.707351971)"
12227361,JD438487,11/21/2020 20:00,050XX S CHRISTIANA AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,821,8,14,63,7,1154895,1870928,2020,12/18/2020 15:48,41.80163634,-87.70747121,"(41.801636338, -87.707471206)"
12230635,JD442373,11/25/2020 2:00,020XX S MICHIGAN AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,APARTMENT,FALSE,FALSE,132,1,3,33,15,1177530,1890539,2020,12/18/2020 15:48,41.85496824,-87.62386631,"(41.854968236, -87.623866311)"
12231042,JD434804,11/18/2020 13:30,078XX S CREGIER AVE,810,THEFT,OVER $500,APARTMENT,TRUE,FALSE,414,4,8,43,6,1189563,1853368,2020,12/18/2020 15:48,41.75268728,-87.58089509,"(41.75268728, -87.580895087)"
12232796,JD444828,11/29/2020 10:55,052XX S ASHLAND AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,SMALL RETAIL STORE,TRUE,FALSE,934,9,16,61,17,1166565,1869880,2020,12/18/2020 15:48,41.79851935,-87.66470262,"(41.798519354, -87.664702622)"
12236774,JD449305,11/29/2020 14:00,051XX S MICHIGAN AVE,1544,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,RESIDENCE,FALSE,FALSE,225,2,3,40,17,1178031,1870873,2020,12/18/2020 15:48,41.8009918,-87.62262459,"(41.800991803, -87.622624586)"
12237243,JD450041,12/4/2020 22:30,063XX S ST LAWRENCE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,FALSE,FALSE,312,3,20,42,7,1181326,1863048,2020,12/18/2020 15:48,41.7794439,-87.61078198,"(41.7794439, -87.610781983)"
12237573,JD450254,12/5/2020 10:55,001XX W MARQUETTE RD,430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,TRUE,FALSE,722,7,6,69,04B,1176414,1860560,2020,12/18/2020 15:48,41.77272841,-87.62886453,"(41.772728408, -87.628864528)"
12239084,JD451963,12/7/2020 11:03,006XX S SACRAMENTO BLVD,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,1135,11,28,27,04B,1156465,1897131,2020,12/18/2020 15:48,41.87350897,-87.70100593,"(41.873508972, -87.701005933)"
12013474,JD190715,3/18/2020 20:37,015XX W LUNT AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,2423,24,49,1,08A,1164913,1946599,2020,3/25/2020 15:47,42.00907676,-87.66858066,"(42.009076762, -87.668580657)"
12241511,JD454773,12/10/2020 1:48,012XX S PULASKI RD,820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,1011,10,24,29,6,1149911,1894141,2020,12/18/2020 15:48,41.86543404,-87.72514691,"(41.865434036, -87.725146911)"
11959688,JD125382,1/23/2020 6:52,038XX W CONGRESS PKWY,320,ROBBERY,STRONG ARM - NO WEAPON,STREET,FALSE,FALSE,1133,11,28,26,3,1151104,1897432,2020,4/23/2021 16:49,41.87444164,-87.7206811,"(41.874441638, -87.720681099)"
12242514,JD455852,12/11/2020 3:00,055XX W POTOMAC AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,2532,25,37,25,5,1139130,1908109,2020,12/18/2020 15:51,41.90396679,-87.76438497,"(41.903966787, -87.764384971)"
12245909,JD460143,12/10/2020 2:30,021XX N NATCHEZ AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2512,25,36,19,08B,1132732,1913621,2020,12/18/2020 15:48,41.91920645,-87.78775805,"(41.919206448, -87.787758048)"
12244690,JD458657,12/11/2020 15:00,026XX W 22ND PL,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,1034,10,24,30,11,1159175,1888965,2020,12/18/2020 15:51,41.85104542,-87.69128035,"(41.851045423, -87.691280353)"
12242717,JD456289,12/11/2020 8:00,016XX N LA SALLE DR,810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1814,18,2,7,6,1174831,1911162,2020,12/18/2020 15:51,41.91161974,-87.63315514,"(41.911619736, -87.63315514)"
12225434,JD436271,11/19/2020 20:40,031XX S MORGAN ST,485,BATTERY,AGGRAVATED OF A CHILD,APARTMENT,TRUE,FALSE,913,9,11,60,04B,1170152,1884164,2020,4/23/2021 16:49,41.83763877,-87.6511325,"(41.837638772, -87.651132496)"
12242604,JD456065,12/11/2020 12:18,099XX S YALE AVE,496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,RESIDENCE,FALSE,TRUE,511,5,9,49,04B,1176370,1838972,2020,12/18/2020 15:51,41.71348925,-87.62967292,"(41.71348925, -87.62967292)"
12247453,JD461361,12/8/2020 13:16,041XX N BERNARD ST,820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,1723,17,35,16,6,,,2020,12/18/2020 15:51,,,
